Data Inicial;Data Final;Ano Execução;Exercício;Administração;Código Órgão;Sigla Órgão;Orgão;Código Unidade;Unidade;Código Função;Função;Código SubFunção;SubFunção;Código Programa;Programa;PA;PAPA;Código Projeto Atividade;Projeto Atividade;Código Despesa;Despesa;Código Categoria Despesa;Categoria Despesa;Código Grupo Despesa;Grupo Despesa;Código Modalidade;Modalidade;Código Elemento;Código Fonte;Fonte; ORÇADO ; ATUALIZADO ; EMPENHADO ; LIQUIDADO ; JAN Suplementado ; JAN Empenhado ; JAN Liquidado ; FEV Suplementado ; FEV Empenhado ; FEV Liquidado ; MAR Suplementado ; MAR Empenhado ; MAR Liquidado ; ABR Suplementado ; ABR Empenhado ; ABR Liquidado ; MAI Suplementado ; MAI Empenhado ; MAI Liquidado ; JUN Suplementado ; JUN Empenhado ; JUN Liquidado ; JUL Suplementado ; JUL Empenhado ; JUL Liquidado ; AGO Suplementado ; AGO Empenhado ; AGO Liquidado ; SET Suplementado ; SET Empenhado ; SET Liquidado ; OUT Suplementado ; OUT Empenhado ; OUT Liquidado ; NOV Suplementado ; NOV Empenhado ; NOV Liquidado ; DEZ Suplementado ; DEZ Empenhado ; DEZ Liquidado 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3371;Instalação de Unidades da Rede Hora Certa                                                                                                             ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;02;Transferências Federais; 16.500.000,00 ; 16.500.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4105;Operação e Manutenção do Serviço de Atendimento Médico de Urgência - SAMU                                                                             ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 70.800,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-70.800,00 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;24;Coordenadoria Regional de Saúde Sul;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 1.065.200,00 ; 877.538,62 ; 290.777,40 ; 202.086,71 ; -   ; -   ; -   ; -   ; 31.431,00 ; 10.281,00 ; -   ; 42.337,37 ; 16.756,20 ; -   ; -   ; 6.306,73 ; -   ; 9.025,28 ; 3.060,00 ; -   ; 3.428,00 ; 14.472,48 ; -   ; 285,90 ; 6.073,00 ; -   ; 8.000,00 ; 3.567,00 ; -   ; 1.873,20 ; 11.403,00 ; -   ; 177.206,68 ; 285,90 ; -   ; 23.462,69 ; 52.139,40 ;-187.661,38 ;-6.272,72 ; 77.742,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1738;Instituto do Câncer Dr. Arnaldo - Aquisição de Suprimentos e Materiais                                                                                ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;02;Transferências Federais; 8.450.000,00 ; 6.003.800,82 ; 3.000,00 ; 3.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.000,00 ; -   ;-75.199,18 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-2.000.000,00 ; -   ; -   ;-371.000,00 ; -   ; 3.000,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;22;Coordenação de Vigilância em Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Atividades;4130;Operação e Manutenção de Vigilância em Saúde                                                                                                          ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 546.400,00 ; 236.535,90 ; 236.535,90 ; 130.133,50 ; -   ; -   ; -   ; -   ; 10.720,00 ; -   ; -   ; 1.869,98 ; 4.530,00 ; -   ; 1.592,00 ; 6.190,00 ; -   ; 700,00 ; 1.592,00 ; -   ; 6.738,96 ; 2.569,98 ; -   ; 12.978,65 ; 7.000,00 ; -   ; 82.674,99 ; 7.698,06 ; -   ; 4.034,98 ; 5.019,55 ; -   ; 8.823,94 ; 83.973,00 ;-99.309,85 ; 25.242,66 ; 3.751,99 ;-210.554,25 ; 81.159,74 ; 7.808,92 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;24;Coordenadoria Regional de Saúde Sul;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 106.500,00 ; 91.800,00 ; 12.288,50 ; 12.288,50 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 26.988,50 ; -   ; -   ; -   ; 3.500,00 ; -   ; -   ; 1.949,50 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-12.250,00 ; 5.684,00 ;-14.700,00 ;-2.450,00 ; 1.155,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4127;Operação e Manutenção do Programa Melhor em Casa                                                                                                      ;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;00;Tesouro Municipal; 426.100,00 ; 426.100,00 ; 426.100,00 ; 426.100,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 426.100,00 ; 426.100,00 ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;23;Coordenadoria Regional de Saúde Norte;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;33904800;Outros Auxílios Financeiros a Pessoas Físicas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;48;00;Tesouro Municipal; 292.900,00 ; 171.300,00 ; 171.300,00 ; 171.300,00 ; -   ; 9.000,00 ; 9.000,00 ; -   ; 17.800,00 ; 17.800,00 ; -   ; 16.800,00 ; 16.800,00 ; -   ; 14.700,00 ; 14.700,00 ; -   ; 16.500,00 ; 16.500,00 ; -   ; 14.300,00 ; 14.300,00 ; -   ; 15.600,00 ; 15.600,00 ;-90.000,00 ; 16.300,00 ; 16.300,00 ; -   ; 19.300,00 ; 19.300,00 ; -   ; 17.500,00 ; 17.500,00 ; -   ; -   ; -   ;-31.600,00 ; 13.500,00 ; 13.500,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Atividades;4130;Operação e Manutenção de Vigilância em Saúde                                                                                                          ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;02;Transferências Federais; -   ; 20.288,16 ; 20.288,16 ; 20.288,16 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 20.288,16 ; -   ; -   ; -   ; 20.288,16 ; 20.288,16 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3372;Reforma, Recuperação e Adequação de Hospitais                                                                                                         ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; 3.500.000,00 ; 3.500.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;25;Coordenadoria Regional de Saúde Sudeste;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal; 42.600,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-42.600,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;22;Coordenação de Vigilância em Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Atividades;4130;Operação e Manutenção de Vigilância em Saúde                                                                                                          ;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal; 149.100,00 ; 2.951,94 ; 2.951,94 ; 2.951,94 ; -   ; -   ; -   ; -   ; 2.800,00 ; 1.400,00 ; -   ; -   ; -   ; -   ; 151,94 ; 1.551,94 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-146.148,06 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;25;Coordenadoria Regional de Saúde Sudeste;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 1.065.200,00 ; 959.686,36 ; 839.686,36 ; 694.780,51 ; -   ; 977,95 ; -   ; -   ; 301.050,00 ; -   ; -   ; 16.873,80 ; 748,00 ; -   ; 1.743,91 ; 119.961,40 ; -   ; 16.938,00 ; 1.815,46 ; -   ; 209.520,49 ; 45,00 ; -   ; 152.336,20 ; 109.878,00 ; -   ; -   ; 198.201,19 ; -   ; 9.622,96 ; 10.380,00 ; -   ; 50.765,81 ; 44.646,90 ;-40.000,00 ; 96.177,85 ; 35.031,00 ;-65.513,64 ;-16.320,61 ; 174.073,56 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;128;Formação de Recursos Humanos;3011;Modernização e descentralização da gestão e prestação de serviços;Atividades;Atividades;2180;Capacitação, Formação e Aperfeiçoamento de Servidores                                                                                                 ;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;02;Transferências Federais; 400.000,00 ; 300.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;24;Coordenadoria Regional de Saúde Sul;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal; 2.149.200,00 ; 1.965.422,99 ; 1.904.100,32 ; 1.897.093,09 ; -   ; 1.987.752,82 ; -   ; -   ; -   ; 155.025,75 ; -   ; -   ; 155.312,69 ; -   ; -   ; 156.092,82 ;-60.000,00 ; -   ; 155.391,03 ; -   ; -   ; 155.498,07 ; -   ; -   ; 170.864,55 ; -   ; -   ; 162.271,55 ; -   ;-32.617,71 ; 154.647,55 ; -   ;-39.571,98 ; 155.987,29 ; -   ;-140,14 ; 157.423,22 ;-123.777,01 ;-11.322,67 ; 318.578,57 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;303;Suporte Profilático e Terapêutico;3003;Ações e serviços da saúde;Atividades;Atividades;4106;Operação e Manutenção da Assistência Farmacêutica                                                                                                     ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;02;Transferências Federais; 200.000,00 ; 200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4105;Operação e Manutenção do Serviço de Atendimento Médico de Urgência - SAMU                                                                             ;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal; 6.400,00 ; 545,87 ; 545,87 ; 545,87 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.436,94 ; -   ; -   ; -   ; -   ; -   ; 388,80 ; 388,80 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-3.436,94 ; -   ; -   ; -   ; -   ; -   ; 157,07 ; 157,07 ;-5.854,13 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 201.934.786,00 ; 205.489.872,12 ; 205.489.872,12 ; 193.918.711,80 ; -   ; 35.654.515,19 ; 7.449.070,15 ; -   ; 117.192,91 ; 11.050.544,51 ; -   ; 41.951.686,10 ; 15.024.745,39 ; -   ; 15.739.453,04 ; 22.855.585,40 ; -   ; 16.607.533,10 ; 20.377.732,61 ; -   ; 9.884.489,38 ; 15.179.510,45 ; -   ; 23.418.078,24 ; 18.862.284,58 ; -   ; 25.162.494,35 ; 10.326.480,29 ;-17.000.000,00 ; 9.077.880,15 ; 18.578.138,54 ; -   ; 6.327.917,60 ; 17.193.947,84 ; 2.673.040,00 ; 3.661.886,56 ; 14.689.409,68 ; 17.882.046,12 ; 17.886.745,50 ; 22.331.262,36 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;26;Coordenadoria Regional de Saúde Leste;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 17.469.300,00 ; 19.435.354,89 ; 19.415.537,75 ; 16.605.066,27 ; -   ; 10.704.843,23 ; -   ; -   ; 4.777.504,92 ; 509.093,16 ; -   ; 12.780,00 ; 1.787.680,64 ; -   ; 628.815,35 ; 1.588.630,42 ; -   ; 5.100,00 ; 1.955.307,40 ; -   ; 172.933,99 ; 935.960,66 ; -   ;-15.378,30 ; 1.446.057,60 ; 2.500.000,00 ; 511.569,83 ; 1.717.741,75 ; -   ; 2.542.547,70 ; 1.750.330,11 ; -   ; 13.354,87 ; 1.406.430,62 ; -   ; 61.466,16 ; 1.855.679,15 ;-533.945,11 ; -   ; 1.652.154,76 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade                                                                                                                              ;33904900;Auxílio-Transporte;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;49;00;Tesouro Municipal; 26.630.000,00 ; 18.870.341,92 ; 14.934.939,28 ; 14.934.939,28 ; -   ; 1.667.184,08 ; 1.667.184,08 ; -   ; 1.920.607,98 ; 1.920.607,98 ; -   ; 1.703.076,25 ; 1.703.076,25 ; -   ; 1.325.590,99 ; 1.325.590,99 ; -   ; 1.010.901,08 ; 1.010.901,08 ; -   ; 1.030.713,46 ; 1.030.713,46 ; -   ; 1.165.057,64 ; 1.165.057,64 ; -   ; 1.174.408,64 ; 1.174.408,64 ; -   ; 1.074.187,91 ; 1.074.187,91 ;-1.905.658,08 ; 1.841.135,61 ; 1.841.135,61 ;-5.700.000,00 ; 326.630,45 ; 326.630,45 ;-154.000,00 ; 695.445,19 ; 695.445,19 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;1683;Material Permanente                                                                                                                                   ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 300.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-300.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3367;Construção e Instalação de Unidades Básicas Integrais de Saúde                                                                                        ;44909200;Despesas de Exercícios Anteriores;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 460.244,80 ; 460.244,80 ; 460.244,80 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 460.244,80 ; 460.244,80 ; 460.244,80 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;02;Transferências Federais; 120.100.000,00 ; 207.703.950,00 ; 194.637.052,94 ; 190.514.067,83 ; -   ; 13.276.024,80 ; 10.000.000,00 ; -   ; -   ; -   ; -   ; 20.000.000,00 ; 21.638.012,40 ; -   ; 13.514.473,88 ; 1.638.012,40 ; -   ; 11.283.596,71 ; 21.638.012,40 ; -   ; 5.255.305,67 ; 1.876.461,48 ; -   ; 14.207.059,93 ; 11.014.779,51 ; -   ; 18.682.209,11 ; 11.014.779,51 ; 40.000.000,00 ; 29.896.195,01 ; 31.727.626,28 ; -   ; 26.692.983,52 ; 35.792.789,07 ; -   ; 13.477.324,77 ; 15.538.817,16 ; 47.603.950,00 ; 28.351.879,54 ; 28.634.777,62 
