Nº Protocolo;Código DRE;DRE;Processo SIMPROC;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Total Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Lavratura do Termo;Data Lavratura do Aditamento;Data Solicitação Parceria;Data do Encerramento
518;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.297.371-6;300.665;ASSOCIACAO CENTRO SOCIAL BROOKLIN PAULISTA;61.863.825/0001-24;400.349;CEI INDIR - LUIZ DE OLIVEIRA DUARTE, DR.;205;55;114.110,50;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;08/07/2015;10/06/2014;31/12/2017
12072017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045825-0;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.736;CEI INDIR - LYDIA DOS SANTOS CARRANO;152;48;92.997,40;;;01/01/2018;31/12/2022;Aprovado;18/12/2017;;27/12/2017;
2053;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.094.275-4;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.736;CEI INDIR - LYDIA DOS SANTOS CARRANO;152;48;90.377,10;;;01/07/2015;31/12/2017;Encerrado;22/06/2015;;04/08/2015;31/12/2017
1086;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2010-0.232.449-8;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.736;CEI INDIR - LYDIA DOS SANTOS CARRANO;152;48;81.984,00;;;27/02/2013;26/08/2015;Encerrado;27/08/2010;09/12/2014;06/08/2014;01/07/2015
5402017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044414-3;300.253;CASA DE BENEFICENCIA SAO PAULO;62.657.333/0001-45;400.373;CEI INDIR - MARIA APARECIDA JERONIMO;171;57;103.224,81;;;01/01/2018;31/12/2022;Aprovado;19/12/2017;;24/11/2017;
751;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.336.487-0;300.253;CASA DE BENEFICENCIA SAO PAULO;62.657.333/0001-45;400.373;CEI INDIR - MARIA APARECIDA JERONIMO;175;73;105.518,74;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;02/02/2016;25/07/2014;31/12/2017
10232017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044461-5;300.270;ASS OBRA DO BERCO;62.440.045/0001-34;400.402;CEI INDIR - MARIA ESTEFANO MALUF;159;71;101.231,15;;;01/01/2018;31/12/2022;Aprovado;03/01/2018;;20/12/2017;
738;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.336.475-6;300.270;ASS OBRA DO BERCO;62.440.045/0001-34;400.402;CEI INDIR - MARIA ESTEFANO MALUF;152;64;93.904,78;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;28/12/2012;24/07/2014;31/12/2017
5422017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044394-5;300.360;CENTRO INTEGRADO DE PROMOCAO SOCIAL;04.941.695/0001-67;400.559;CEI INDIR - MASCOTE;122;38;77.804,10;;;01/01/2018;31/12/2022;Aprovado;05/01/2018;;24/11/2017;
767;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.111.003-3;300.360;CENTRO INTEGRADO DE PROMOCAO SOCIAL;04.941.695/0001-67;400.559;CEI INDIR - MASCOTE;120;36;59.007,00;;;27/11/2016;26/05/2019;Encerrado;27/05/2014;27/05/2014;25/07/2014;31/12/2017
13732017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045882-9;300.309;CENTRO DE PROMOCAO HUMANA SAO JOAQUIM SANTANA;57.814.386/0001-92;400.404;CEI INDIR - MIGUEL FRANCHINI NETO, VER.;192;54;111.591,42;;;01/01/2018;31/12/2022;Aprovado;04/01/2018;;28/12/2017;
867;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.321.060-0;300.309;CENTRO DE PROMOCAO HUMANA SAO JOAQUIM SANTANA;57.814.386/0001-92;400.404;CEI INDIR - MIGUEL FRANCHINI NETO, VER.;192;54;108.447,18;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;22/01/2016;30/07/2014;31/12/2017
13622017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045838-1;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.372;CEI INDIR - MUNIR ABBUD;162;64;100.935,52;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;28/12/2017;
725;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.286.737-1;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.372;CEI INDIR - MUNIR ABBUD;162;64;98.091,58;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;28/12/2012;23/07/2014;31/12/2017
13082017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045840-3;300.653;ACAO COMUNITARIA SAO BENEDITO;43.039.916/0001-68;400.471;CEI INDIR - NOSSA SENHORA DE FATIMA;130;34;80.343,18;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;28/12/2017;
662;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.301.629-4;300.653;ACAO COMUNITARIA SAO BENEDITO;43.039.916/0001-68;400.471;CEI INDIR - NOSSA SENHORA DE FATIMA;130;34;78.079,42;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;26/06/2015;17/07/2014;31/12/2017
12492017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045843-8;800.055;ASSOCIAÇÃO CASA DOS CURUMINS;07.883.701/0001-65;400.403;CEI INDIR - PARQUE DOROTEIA;158;48;95.582,32;;;01/01/2018;31/12/2022;Aprovado;04/01/2018;;27/12/2017;
2022;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.118.839-5;800.055;ASSOCIAÇÃO CASA DOS CURUMINS;07.883.701/0001-65;400.403;CEI INDIR - PARQUE DOROTEIA;158;48;92.889,18;;;01/07/2015;31/12/2017;Encerrado;30/06/2015;02/02/2016;29/07/2015;31/12/2017
788;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.321.057-0;300.718;ASSOCIACAO COMUNITARIA DESPERTAR;74.682.550/0001-74;400.403;CEI INDIR - PARQUE DOROTEIA;153;65;80.345,00;;;01/01/2013;30/06/2015;Encerrado;28/12/2012;;28/07/2014;30/06/2015
12272017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045844-6;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.629;CEI INDIR - PEDREIRA;198;78;119.621,22;;;01/01/2018;31/12/2022;Aprovado;28/12/2017;;27/12/2017;
1560;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.146.935-0;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.629;CEI INDIR - PEDREIRA;198;78;116.250,78;;;01/02/2017;31/08/2019;Encerrado;30/06/2014;30/01/2017;15/01/2015;31/12/2017
739;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2009-0.197.632-2;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;400.629;CEI INDIR - PEDREIRA;170;26;79.640,00;;;01/02/2012;31/07/2014;Encerrado;30/07/2009;23/12/2010;24/07/2014;
10082017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044462-3;300.065;ASSOCIAÇÃO ÁGUAS MARINHA;01.834.949/0001-50;306.382;CEI INDIR - REI SALOMAO;161;43;95.740,43;;;01/01/2018;31/12/2022;Aprovado;27/12/2017;;19/12/2017;
2578;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.321.846-1;300.065;ASSOCIAÇÃO ÁGUAS MARINHA;01.834.949/0001-50;306.382;CEI INDIR - REI SALOMAO;159;41;91.764,50;;;01/03/2016;31/08/2018;Encerrado;01/03/2016;01/02/2017;04/02/2016;31/12/2017
5732017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044424-0;300.665;ASSOCIACAO CENTRO SOCIAL BROOKLIN PAULISTA;61.863.825/0001-24;400.682;CEI INDIR - RICHARD HERNAN MUNOZ CONTRERAS, PE.;161;27;92.110,51;;;01/01/2018;31/12/2022;Aprovado;13/12/2017;;28/11/2017;
535;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2013-0.113.342-2;300.665;ASSOCIACAO CENTRO SOCIAL BROOKLIN PAULISTA;61.863.825/0001-24;400.682;CEI INDIR - RICHARD HERNAN MUNOZ CONTRERAS, PE.;158;48;95.582,32;;;24/07/2015;23/01/2018;Encerrado;09/05/2013;27/07/2015;16/06/2014;31/12/2017
20170051;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.218.486-3;300.325;CENTRO SOCIAL SANTA CATARINA;49.876.394/0001-35;400.472;CEI INDIR - SANTA CATARINA II;116;27;70.539,62;;;28/03/2017;27/09/2019;Encerrado;20/03/2017;;20/03/2017;31/12/2017
5142017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044479-8;300.325;CENTRO SOCIAL SANTA CATARINA;49.876.394/0001-35;400.472;CEI INDIR - SANTA CATARINA II;117;27;73.050,33;;;01/01/2018;31/12/2022;Aprovado;28/12/2017;;22/11/2017;
1561;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.218.486-3;300.325;CENTRO SOCIAL SANTA CATARINA;49.876.394/0001-35;400.472;CEI INDIR - SANTA CATARINA II;116;27;70.539,62;;;28/09/2014;27/03/2017;Encerrado;24/09/2014;;15/01/2015;27/03/2017
700;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2009-0.270.942-5;300.325;CENTRO SOCIAL SANTA CATARINA;49.876.394/0001-35;400.472;CEI INDIR - SANTA CATARINA II;116;27;60.259,00;;;28/03/2012;27/09/2014;Encerrado;28/09/2009;30/01/2013;21/07/2014;
12142017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045878-0;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.638;CEI INDIR - SANTA TEREZINHA;256;86;146.423,74;;;01/01/2018;31/12/2022;Aprovado;04/01/2018;;27/12/2017;
1562;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.146.939-2;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.638;CEI INDIR - SANTA TEREZINHA;256;86;142.298,06;;;01/02/2017;31/07/2019;Encerrado;22/07/2014;30/01/2017;16/01/2015;31/12/2017
724;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2009-0.206.968-0;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.638;CEI INDIR - SANTA TEREZINHA;256;86;121.100,00;;;01/02/2012;31/07/2014;Encerrado;30/07/2009;28/12/2012;23/07/2014;
5552017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044455-0;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.715;CEI INDIR - SANTO AMARO;207;48;116.692,50;;;01/01/2018;31/12/2022;Aprovado;18/12/2017;;27/11/2017;
572;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.286.752-5;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.715;CEI INDIR - SANTO AMARO;198;80;120.074,96;;;30/07/2015;29/01/2018;Encerrado;28/12/2012;22/06/2015;10/07/2014;31/12/2017
13102017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045883-7;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.348;CEI INDIR - VILA INGLESA;153;65;97.285,01;;;01/01/2018;31/12/2022;Aprovado;03/01/2018;;28/12/2017;
859;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.286.754-1;300.516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;62.915.459/0001-72;400.348;CEI INDIR - VILA INGLESA;153;65;94.543,94;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;28/12/2012;30/07/2014;31/12/2017
20170050;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.109.822-0;300.311;CENTRO COMUNITARIO JARDIM AUTODROMO;57.184.723/0001-05;308.146;CR.P.CONV - AGOSTINA, IRMA;132;;71.420,46;3.609,32;;25/03/2017;24/09/2019;Encerrado;20/03/2017;28/04/2017;20/03/2017;31/12/2017
13282017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045800-4;300.311;CENTRO COMUNITARIO JARDIM AUTODROMO;57.184.723/0001-05;308.146;CR.P.CONV - AGOSTINA, IRMA;132;;73.491,24;3.609,32;;01/01/2018;31/12/2022;Aprovado;05/01/2018;;28/12/2017;
1550;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.109.822-0;300.311;CENTRO COMUNITARIO JARDIM AUTODROMO;57.184.723/0001-05;308.146;CR.P.CONV - AGOSTINA, IRMA;132;;71.420,46;5.156,19;;25/09/2014;24/03/2017;Encerrado;25/09/2014;;13/01/2015;24/03/2017
9812017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044253-1;300.065;ASSOCIAÇÃO ÁGUAS MARINHA;01.834.949/0001-50;308.322;CR.P.CONV - AGUAS MARINHA II;124;27;76.170,17;5.557,03;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;19/12/2017;
2128;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.172.007-0;300.065;ASSOCIAÇÃO ÁGUAS MARINHA;01.834.949/0001-50;308.322;CR.P.CONV - AGUAS MARINHA II;121;48;79.641,98;12.500,00;;24/07/2015;23/01/2018;Encerrado;27/07/2015;27/07/2015;06/08/2015;31/12/2017
4012017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045767-9;300.963;ASSOCIACAO DE DESENVOLVIMENTO JUVENIL E INFANTIL - ADEJI;14.505.595/0001-41;308.156;CR.P.CONV - ALEGRIA;106;32;69.063,96;6.037,82;428,19;01/01/2018;31/12/2022;Aprovado;04/01/2018;;13/11/2017;
1553;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.226.192-2;300.963;ASSOCIACAO DE DESENVOLVIMENTO JUVENIL E INFANTIL - ADEJI;14.505.595/0001-41;308.156;CR.P.CONV - ALEGRIA;106;32;67.117,92;7.350,00;;14/04/2017;13/10/2019;Encerrado;14/10/2014;10/04/2017;13/01/2015;31/12/2017
4092017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044467-4;300.963;ASSOCIACAO DE DESENVOLVIMENTO JUVENIL E INFANTIL - ADEJI;14.505.595/0001-41;308.584;CR.P.CONV - ALGODAO DOCE;171;73;106.854,73;15.786,58;1.038,86;01/01/2018;31/12/2022;Aprovado;01/01/2018;;14/11/2017;
2568;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.321.079-7;300.963;ASSOCIACAO DE DESENVOLVIMENTO JUVENIL E INFANTIL - ADEJI;14.505.595/0001-41;308.584;CR.P.CONV - ALGODAO DOCE;174;64;97.280,26;15.786,58;;01/03/2016;31/08/2018;Encerrado;01/03/2016;22/10/2016;01/02/2016;31/12/2017
11782017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045770-9;300.654;AME;43.896.505/0001-99;306.487;CR.P.CONV - AME, CEI;172;;90.724,04;;;01/01/2018;31/12/2022;Aprovado;27/12/2017;;26/12/2017;
565;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.301.645-6;300.654;AME;43.896.505/0001-99;306.487;CR.P.CONV - AME, CEI;172;;88.167,66;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;26/07/2015;01/07/2014;31/12/2017
11932017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045773-3;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;306.730;CR.P.CONV - ANJO PEQUENINO;140;;76.937,80;7.826,76;;01/01/2018;31/12/2022;Aprovado;27/12/2017;;27/12/2017;
2675;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2016-0.064.353-8;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;306.730;CR.P.CONV - ANJO PEQUENINO;140;;67.826,40;7.826,76;;08/05/2016;07/11/2018;Encerrado;05/05/2016;05/05/2016;10/05/2016;31/12/2017
688;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2011-0.073.281-7;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;306.730;CR.P.CONV - ANJO PEQUENINO;140;;67.826,40;7.000,00;;08/11/2013;07/05/2016;Encerrado;03/05/2011;02/02/2016;19/07/2014;07/05/2016
20170046;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2017-0.023.834-4;300.736;ASS SAO SABAS DE FILANTROPIA;55.050.546/0001-49;307.756;CR.P.CONV - ANTONIO CARLOS VIDEIRA, COMENDADOR;130;;70.583,10;12.777,60;;19/03/2017;18/09/2019;Encerrado;16/03/2017;16/03/2017;16/03/2017;31/12/2017
4322017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045781-4;300.736;ASS SAO SABAS DE FILANTROPIA;55.050.546/0001-49;307.756;CR.P.CONV - ANTONIO CARLOS VIDEIRA, COMENDADOR;132;;73.491,24;12.777,60;736,15;01/01/2018;31/12/2022;Aprovado;04/01/2018;;15/11/2017;
2136;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2011-0.339.623-4;300.736;ASS SAO SABAS DE FILANTROPIA;55.050.546/0001-49;307.756;CR.P.CONV - ANTONIO CARLOS VIDEIRA, COMENDADOR;130;;70.583,10;12.777,60;;19/09/2014;18/03/2017;Encerrado;19/03/2012;18/09/2014;07/08/2015;18/03/2017
1554;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.310.878-8;300.979;ASS BENEFICENTE ESTRELA NASCENTE;04.168.082/0001-39;308.153;CR.P.CONV - ARCA DE NOE;114;23;68.752,88;5.000,00;;06/10/2014;05/04/2017;Encerrado;06/10/2014;18/03/2015;13/01/2015;22/10/2015
5302018;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2018/0010245-7;300.963;ASSOCIACAO DE DESENVOLVIMENTO JUVENIL E INFANTIL - ADEJI;14.505.595/0001-41;309.041;CR.P.CONV - ARCO-IRIS;189;54;110.298,96;16.000,00;492,65;26/03/2018;25/03/2023;Aprovado;26/03/2018;;27/02/2018;
735;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2010-0.350.042-7;300.785;ASS BENEFICENTE DA COMUNIDADE DE JESUS;55.945.257/0001-08;307.562;CR.P.CONV - BOLHA DE SABAO;88;41;55.223,76;;;01/12/2013;31/05/2016;Encerrado;31/05/2011;29/11/2013;24/07/2014;31/12/2015
13442017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045775-0;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;307.086;CR.P.CONV - BRILHO DO SOL;200;53;114.811,11;10.342,35;1.177,28;01/01/2018;31/12/2022;Aprovado;29/12/2017;;28/12/2017;
903;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.058.586-0;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;307.086;CR.P.CONV - BRILHO DO SOL;200;53;89.201,00;13.700,00;;23/10/2016;22/04/2019;Encerrado;23/04/2014;23/04/2014;31/07/2014;31/12/2017
12632017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045776-8;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.356;CR.P.CONV - BRILHO DO SOL II;196;54;113.314,70;13.035,47;1.340,67;01/01/2018;31/12/2022;Aprovado;20/12/2017;;27/12/2017;
2161;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.171.991-9;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.356;CR.P.CONV - BRILHO DO SOL II;196;54;113.314,70;25.000,00;;27/07/2015;26/01/2018;Encerrado;28/07/2015;28/07/2015;12/08/2015;31/12/2017
10012017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044386-4;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.153;CR.P.CONV - BRILHO DO SOL III;117;23;72.142,85;8.400,00;876,7;01/01/2018;31/12/2022;Aprovado;20/12/2017;;19/12/2017;
2482;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.297.871-3;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.153;CR.P.CONV - BRILHO DO SOL III;114;23;68.752,88;8.400,00;;24/11/2015;23/05/2018;Encerrado;24/11/2015;28/04/2017;25/11/2015;31/12/2017
2252017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044919-6;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.866;CR.P.CONV - BRILHO DO SOL IV;201;54;115.468,80;20.000,00;;26/10/2017;25/10/2022;Aprovado;26/10/2017;26/10/2017;20/10/2017;
382017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2017-0.108.301-5;300.670;ASS DE MORADORES JACINTO PAZ;08.825.303/0001-55;308.849;CR.P.CONV - BRILHO DO SOL V;156;52;95.628,16;13.006,07;1.570,83;05/04/2017;04/04/2022;Aprovado;03/10/2017;;07/07/2017;
10362017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044378-3;300.655;MDLD - AMIGOS UNIDOS VENCEREMOS;08.015.170/0001-51;307.182;CR.P.CONV - CAMINHANDO PARA O FUTURO III;140;36;85.105,12;7.749,74;417,85;01/01/2018;31/12/2022;Aprovado;26/12/2017;;20/12/2017;
1563;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2014-0.281.939-7;300.655;MDLD - AMIGOS UNIDOS VENCEREMOS;08.015.170/0001-51;307.182;CR.P.CONV - CAMINHANDO PARA O FUTURO III;140;36;82.707,18;7.749,92;;24/04/2017;23/10/2019;Encerrado;24/10/2014;28/04/2017;16/01/2015;31/12/2017
1038;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2009-0.135.283-3;300.655;MDLD - AMIGOS UNIDOS VENCEREMOS;08.015.170/0001-51;307.182;CR.P.CONV - CAMINHANDO PARA O FUTURO III;140;36;70.590,00;7.658,40;;26/05/2012;25/11/2014;Encerrado;26/11/2009;20/01/2014;05/08/2014;
2212017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044824-6;800.319;CAMINHAR COM AMOR E A SOLUÇÃO;22.768.610/0001-72;308.864;CR.P.CONV - CAMINHAR COM AMOR - UNIDADE I;310;90;170.595,50;13.506,03;1.486,11;26/10/2017;25/10/2022;Aprovado;26/10/2017;26/10/2017;20/10/2017;
3462017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0044415-1;300.522;OBRA SOCIAL SANTA RITA DE CASSIA;47.090.162/0001-21;306.383;CR.P.CONV - CANTINHO DA CRIANCA;90;;54.355,80;;;27/11/2017;26/11/2022;Aprovado;27/11/2017;;08/11/2017;
663;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.301.648-0;300.522;OBRA SOCIAL SANTA RITA DE CASSIA;47.090.162/0001-21;306.383;CR.P.CONV - CANTINHO DA CRIANCA;60;;38.030,40;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;15/06/2015;17/07/2014;31/12/2017
262018;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0056917-5;300.360;CENTRO INTEGRADO DE PROMOCAO SOCIAL;04.941.695/0001-67;308.987;CR.P.CONV - CANTINHO DA FABIANA;184;86;115.404,70;16.000,00;580,25;27/12/2017;26/12/2022;Aprovado;27/12/2017;27/12/2017;22/12/2017;
13642017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045777-6;800.203;MOVIMENTO DO EDUCAR E APRENDER PARA O FUTURO;21.065.641/0001-02;308.631;CR.P.CONV - CANTINHO DA VOVO VALDA;278;105;160.212,31;11.200,00;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;28/12/2017;
2641;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.334.072-0;800.203;MOVIMENTO DO EDUCAR E APRENDER PARA O FUTURO;21.065.641/0001-02;308.631;CR.P.CONV - CANTINHO DA VOVO VALDA;278;105;155.698,14;11.200,00;;13/05/2016;12/11/2018;Encerrado;13/05/2016;03/10/2017;18/04/2016;31/12/2017
232018;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0056916-7;800.203;MOVIMENTO DO EDUCAR E APRENDER PARA O FUTURO;21.065.641/0001-02;308.990;CR.P.CONV - CANTINHO DO ERASMO;98;;58.079,96;6.000,00;;27/12/2017;26/12/2022;Aprovado;27/12/2017;27/12/2017;22/12/2017;
13522017;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;6016.2017/0045779-2;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;307.309;CR.P.CONV - CANTINHO DOS MIMOS;101;18;63.560,18;4.143,44;;01/01/2018;31/12/2022;Aprovado;27/12/2017;;28/12/2017;
2042;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2015-0.115.669-8;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;307.309;CR.P.CONV - CANTINHO DOS MIMOS;101;18;63.560,18;4.143,44;;02/07/2015;01/01/2018;Encerrado;16/06/2015;28/04/2017;03/08/2015;31/12/2017
707;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2010-0.129.603-2;300.541;MOVIMENTO PAULISTA;03.435.857/0001-22;307.309;CR.P.CONV - CANTINHO DOS MIMOS;101;18;56.032,80;4.009,08;;02/01/2013;01/07/2015;Encerrado;02/07/2010;28/12/2012;22/07/2014;01/07/2015
811;109.100;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;2012-0.295.909-8;300.736;ASS SAO SABAS DE FILANTROPIA;55.050.546/0001-49;307.905;CR.P.CONV - CARMEM RODRIGUES;320;100;172.180,30;30.755,10;;27/06/2015;26/12/2017;Encerrado;28/12/2012;28/12/2012;29/07/2014;26/12/2017
