Nº Protocolo,Código DRE,DRE,Processo SIMPROC,Código OSC Parceira,OSC Parceira,CNPJ,Código Escola,Unidade Educacional,Vagas Contratadas,Vagas Berçário Contratadas,Total Mensal,Verba Locação,Valor Mensal IPTU,Data Início,Data Término,Situação Parceria,Data Lavratura do Termo,Data Lavratura do Aditamento,Data Solicitação Parceria,Data do Encerramento
2611,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.025.396-9,800020,CENTRO EDUCACIONAL BARAKAT,07.728.508/0001-50,,VOVO LUZIA,112,70.0,84013.98,8000.0,,2016-03-17,2018-09-16,Encerrado,2016-03-17,,2016-03-17,2016-03-17
6872018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2018/0013264-0,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,,ARACY GOUVEA DE SOUZA,141,141.0,0.0,,,,,Encerrado,,,2018-06-28,2018-06-29
7902017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041581-0,300518,INSTITUTO ROGACIONISTA ANIBAL DIFRANCIA,62.715.529/0001-49,400315.0,CEI INDIR - ANIBAL DI FRANCIA,156,73.0,104738.34,,,2018-01-01,2022-12-31,Aprovado,2017-12-22,2017-12-22,2017-12-12,
1171,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.200-7,300518,INSTITUTO ROGACIONISTA ANIBAL DIFRANCIA,62.715.529/0001-49,400315.0,CEI INDIR - ANIBAL DI FRANCIA,150,93.0,99461.34,,,2015-07-01,2017-12-30,Encerrado,2012-12-28,2012-12-28,2014-08-09,2017-12-30
5532018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2018/0013264-0,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,400851.0,CEI INDIR - ARACY GOUVEA DE SOUZA,141,141.0,114370.23,,,2018-06-29,2023-06-28,Aprovado,2018-06-29,2018-06-29,2018-03-19,
6342018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2018/0014236-0,300516,MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE,62.915.459/0001-72,400850.0,"CEI INDIR - CELY VELLOSO VIGNOLA, PROFESSORA",168,168.0,132960.54,,,2018-06-29,2023-06-28,Aprovado,2018-06-29,2018-06-29,2018-05-16,
1502017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041625-5,300216,ASSOCIACAO SOLIDARIEDADE E ESPERANCA,03.601.723/0001-34,400410.0,CEI INDIR - CHAQUIBE FANDI KALIL,160,36.0,97632.78,,,2017-10-01,2022-09-30,Aprovado,2017-09-29,,2017-09-20,
1273,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2014-0.242.129-6,300216,ASSOCIACAO SOLIDARIEDADE E ESPERANCA,03.601.723/0001-34,400410.0,CEI INDIR - CHAQUIBE FANDI KALIL,160,36.0,91080.78,,,2015-04-01,2017-09-30,Encerrado,2015-04-01,,2014-11-28,2017-09-30
1188,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.305.742-0,300022,ACAO SOCIAL CLARETIANA,60.543.279/0001-81,400410.0,CEI INDIR - CHAQUIBE FANDI KALIL,164,18.0,76080.0,,,2013-01-01,2015-06-30,Encerrado,2012-12-28,,2014-08-11,
11912017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041672-7,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400656.0,CEI INDIR - ESTRADA TURISTICA,158,48.0,99622.44,,,2018-01-01,2022-12-31,Aprovado,2017-12-27,,2017-12-27,
1134,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.351.429-4,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400656.0,CEI INDIR - ESTRADA TURISTICA,158,48.0,95582.32,,,2015-07-24,2018-01-23,Encerrado,2013-01-31,2015-07-24,2014-08-08,2017-12-31
10952017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041172-0,300157,ASS CENTRAL E COM DO CONJUNTO HABITACIONAL BRASILANDIA B3,02.163.617/0001-53,400774.0,CEI INDIR - ILHA DA JUVENTUDE,243,96.0,139060.02,,,2018-01-01,2022-12-31,Encerrado,2017-12-29,2017-12-29,2017-12-21,2018-02-21
3392017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041714-6,300157,ASS CENTRAL E COM DO CONJUNTO HABITACIONAL BRASILANDIA B3,02.163.617/0001-53,400774.0,CEI INDIR - ILHA DA JUVENTUDE,243,96.0,149249.73,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-11-07,
1150,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.354.589-0,300157,ASS CENTRAL E COM DO CONJUNTO HABITACIONAL BRASILANDIA B3,02.163.617/0001-53,400774.0,CEI INDIR - ILHA DA JUVENTUDE,245,74.0,138962.28,,,2015-09-12,2018-03-11,Encerrado,2013-03-12,2016-03-31,2014-08-08,2017-12-31
2022017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041718-9,301112,INSTITUTO SBJ,16.783.015/0001-03,400653.0,CEI INDIR - JAGUARE,191,68.0,119217.69,,,2017-11-29,2022-11-28,Aprovado,2017-11-28,,2017-10-06,
1952,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2015-0.090.357-0,301112,INSTITUTO SBJ,16.783.015/0001-03,400653.0,CEI INDIR - JAGUARE,191,68.0,111115.22,,,2015-05-29,2017-11-28,Encerrado,2015-05-29,,2015-06-10,2017-11-28
1100,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2010-0.146.908-5,300564,SOCIAL BOM JESUS,47.468.186/0001-71,400653.0,CEI INDIR - JAGUARE,191,68.0,100796.2,,,2013-04-21,2015-10-20,Encerrado,2010-10-21,2010-10-21,2014-08-07,
3332017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041720-0,300157,ASS CENTRAL E COM DO CONJUNTO HABITACIONAL BRASILANDIA B3,02.163.617/0001-53,400706.0,CEI INDIR - JARAGUA I,153,65.0,101470.35,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-11-07,
1179,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2013-0.231.614-8,300157,ASS CENTRAL E COM DO CONJUNTO HABITACIONAL BRASILANDIA B3,02.163.617/0001-53,400706.0,CEI INDIR - JARAGUA I,158,48.0,99622.44,,,2016-04-09,2018-10-08,Encerrado,2013-10-09,2016-04-09,2014-08-09,2017-01-31
3562017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041729-4,300079,AGES ASSOCIACAO CIVIL GAUDIUM ET SPES,50.059.070/0001-93,400424.0,CEI INDIR - JARDIM MUTINGA,142,48.0,92453.64,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-11-10,
869,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.253-8,300079,AGES ASSOCIACAO CIVIL GAUDIUM ET SPES,50.059.070/0001-93,400424.0,CEI INDIR - JARDIM MUTINGA,142,48.0,86190.3,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2012-12-28,2014-07-30,2017-12-31
622018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041980-7,800123,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,00.152.203/0001-01,400587.0,CEI INDIR - LAPA,98,32.0,68097.78,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-01-05,
2593,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2016-0.010.706-7,800123,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,00.152.203/0001-01,400587.0,CEI INDIR - LAPA,98,32.0,68097.78,,,2016-02-04,2018-08-03,Encerrado,2016-02-04,,2016-02-26,2017-12-31
1128,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2013-0.162.872-3,300590,SOCIEDADE DE ESTUDOS ESPIRITAS 3 DE OUTUBRO,60.921.327/0001-28,400587.0,CEI INDIR - LAPA,73,36.0,47513.96,,,2013-07-03,2016-01-02,Encerrado,2013-07-03,,2014-08-08,2016-01-02
1682017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042013-9,300444,INSTITUTO CIDADAO BRASILEIRO PARTICIPATIVO,07.189.118/0001-59,400271.0,"CEI INDIR - MILTON ALMEIDA DOS SANTOS, PROF.",151,41.0,94802.73,,,2017-10-16,2022-10-15,Aprovado,2017-10-11,,2017-09-26,
1887,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2015-0.094.850-7,300444,INSTITUTO CIDADAO BRASILEIRO PARTICIPATIVO,07.189.118/0001-59,400271.0,"CEI INDIR - MILTON ALMEIDA DOS SANTOS, PROF.",151,41.0,88415.06,,,2015-04-17,2017-10-16,Encerrado,2015-04-17,2017-03-20,2015-04-19,2017-10-15
1135,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.279-1,300257,ASS FEM COMUN DO CONJ HABITACIONAL BRIGADEIRO EDUARDO GOMES,57.274.714/0001-05,400271.0,"CEI INDIR - MILTON ALMEIDA DOS SANTOS, PROF.",147,59.0,77135.0,,,2012-12-28,2015-06-27,Encerrado,2012-12-28,2012-12-28,2014-08-08,
602018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042027-9,300194,ASSOC PROMOCIONAL CORACAO IMACULADO DE MARIA - APROCIMA,47.384.102/0001-11,400658.0,CEI INDIR - MORADA DO SOL,158,48.0,99622.44,,,2018-01-01,2022-12-31,Aprovado,2017-12-19,,2018-01-05,
1094,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.306.572-4,300194,ASSOC PROMOCIONAL CORACAO IMACULADO DE MARIA - APROCIMA,47.384.102/0001-11,400658.0,CEI INDIR - MORADA DO SOL,158,48.0,92889.18,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-07-01,2014-08-07,2017-12-31
6352018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2018/0014238-6,300676,ASS EVANGELICA PROJETO RAIZES,73.937.625/0001-58,400849.0,CEI INDIR - MORRO DOCE,196,84.0,125305.62,,,2018-06-29,2023-06-28,Aprovado,2018-06-29,2018-06-29,2018-05-16,
4202017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042057-0,300603,UNIAO DOS MORADORES DO PARQUE ANHANGUERA,55.224.877/0001-58,400308.0,CEI INDIR - PARQUE ANHANGUERA,147,48.0,94693.89,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-11-14,
1061,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.277-5,300603,UNIAO DOS MORADORES DO PARQUE ANHANGUERA,55.224.877/0001-58,400308.0,CEI INDIR - PARQUE ANHANGUERA,146,48.0,87865.02,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-07-01,2014-08-05,2017-12-31
3962017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042059-7,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400775.0,CEI INDIR - PARQUE DAS NACOES,221,74.0,134102.07,,,2018-01-01,2022-12-31,Aprovado,2018-01-04,,2017-11-13,
1140,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.354.753-2,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400775.0,CEI INDIR - PARQUE DAS NACOES,229,56.0,127985.5,,,2015-07-24,2018-01-23,Encerrado,2013-02-15,2017-05-05,2014-08-08,2017-12-31
4132017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042061-9,300031,ASS BENEFICENTE BETSAIDA,66.063.231/0001-52,400425.0,CEI INDIR - PARQUE MARIA DOMITILA,150,48.0,96038.04,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-11-14,
1091,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.354.719-2,300031,ASS BENEFICENTE BETSAIDA,66.063.231/0001-52,400425.0,CEI INDIR - PARQUE MARIA DOMITILA,150,48.0,89539.74,,,2015-07-01,2017-12-31,Encerrado,2007-12-28,2017-06-13,2014-08-06,2017-12-31
5262017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042063-5,800123,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,00.152.203/0001-01,400602.0,CEI INDIR - PARQUE SAO DOMINGOS,140,32.0,87709.86,,,2018-01-04,2023-01-03,Aprovado,2018-01-04,,2017-11-23,
2604,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2015-0.232.226-5,800123,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,00.152.203/0001-01,400602.0,CEI INDIR - PARQUE SAO DOMINGOS,140,32.0,84197.64,,,2015-09-21,2018-03-20,Encerrado,2015-09-21,2017-09-21,2016-03-07,2017-12-31
1132,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2013-0.224.127-0,300163,ASSOCIAÇÃO DE MULHERES RACA E CORAGEM,67.982.884/0001-06,400602.0,CEI INDIR - PARQUE SAO DOMINGOS,141,57.0,79606.2,,,2013-09-30,2016-03-29,Encerrado,2013-09-30,,2014-08-08,2015-09-22
6332018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2018/0014239-4,800011,ASSOCIAÇÃO COMUNITÁRIA FAMÍLIA EM MISSÃO,97.534.600/0001-71,400848.0,CEI INDIR - PERUS I,127,103.0,98959.29,,,2018-05-18,2023-05-17,Aprovado,2018-05-18,2018-05-18,2018-05-16,
2012017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042082-1,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400632.0,CEI INDIR - PIQUERI - SAO FRANCISCO,160,50.0,100999.5,,,2017-10-23,2022-10-22,Aprovado,2017-11-21,2017-11-21,2017-10-04,
1118,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.273.314-6,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400632.0,CEI INDIR - PIQUERI - SAO FRANCISCO,160,64.0,97254.22,,,2015-04-23,2017-10-22,Encerrado,2012-10-22,2012-10-22,2014-08-07,2017-10-22
3782017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042085-6,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400773.0,CEI INDIR - PIRITUBA,234,87.0,143052.96,,,2018-01-01,2022-12-31,Aprovado,2018-01-04,,2017-11-10,
1103,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.347.467-5,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400773.0,CEI INDIR - PIRITUBA,234,87.0,137172.57,,,2015-07-24,2018-01-23,Encerrado,2013-03-01,2013-03-01,2014-08-07,2017-12-31
3762017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042104-6,300508,OBRA ASSISTENCIAL JESUS MENINO,01.309.378/0001-34,400467.0,CEI INDIR - SANTA MONICA,80,18.0,55580.84,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-11-10,
1124,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.165-5,300508,OBRA ASSISTENCIAL JESUS MENINO,01.309.378/0001-34,400467.0,CEI INDIR - SANTA MONICA,80,18.0,51861.44,,,2015-07-01,2017-12-31,Encerrado,2012-12-26,2015-07-01,2014-08-07,2017-12-31
1141,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.193-0,300020,ACAO SOCIAL CAPELA DA SANTA CRUZ,43.570.050/0001-17,400380.0,CEI INDIR - SAO LUIZ MARIE DE MONTEFORT,158,48.0,92889.18,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2012-12-28,2014-08-08,2017-12-31
652018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042113-5,300020,ACAO SOCIAL CAPELA DA SANTA CRUZ,43.570.050/0001-17,400380.0,CEI INDIR - SAO LUIZ MARIE DE MONTFORT,158,48.0,99622.44,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-01-05,
7852017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042123-2,300194,ASSOC PROMOCIONAL CORACAO IMACULADO DE MARIA - APROCIMA,47.384.102/0001-11,400595.0,CEI INDIR - SOL NASCENTE,158,48.0,99622.44,,,2018-01-01,2022-12-31,Aprovado,2017-12-19,,2017-12-11,
2230,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2015-0.188.461-8,300194,ASSOC PROMOCIONAL CORACAO IMACULADO DE MARIA - APROCIMA,47.384.102/0001-11,400595.0,CEI INDIR - SOL NASCENTE,158,48.0,95582.32,,,2015-07-22,2018-01-21,Encerrado,2015-07-22,2016-06-27,2015-09-02,2017-12-31
1109,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2010-0.170.533-1,300194,ASSOC PROMOCIONAL CORACAO IMACULADO DE MARIA - APROCIMA,47.384.102/0001-11,400595.0,CEI INDIR - SOL NASCENTE,153,65.0,85763.8,,,2013-06-13,2015-12-12,Encerrado,2010-12-13,2010-12-13,2014-08-07,2015-07-21
722018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042133-0,300911,ASSOCIAÇÃO BENEFICENTE SONHO NOSSO,02.698.509/0001-85,400809.0,CEI INDIR - SONHO NOSSO,228,56.0,132909.78,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-01-08,
2616,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2016-0.045.468-9,300911,ASSOCIAÇÃO BENEFICENTE SONHO NOSSO,02.698.509/0001-85,400809.0,CEI INDIR - SONHO NOSSO,228,56.0,132909.78,,,2016-04-04,2018-10-03,Encerrado,2016-04-04,2017-03-01,2016-03-22,2018-01-01
3712017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042141-0,300352,CENTRO DE RECREACAO INFANTIL BETEL,50.863.315/0001-30,400406.0,CEI INDIR - VILA ANGLO,240,96.0,147905.58,,,2018-01-01,2022-12-31,Aprovado,2017-12-19,2017-12-19,2017-11-10,
1166,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.174-4,300352,CENTRO DE RECREACAO INFANTIL BETEL,50.863.315/0001-30,400406.0,CEI INDIR - VILA ANGLO,228,96.0,132779.82,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2012-12-28,2014-08-09,2017-12-31
4142017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042143-7,300031,ASS BENEFICENTE BETSAIDA,66.063.231/0001-52,400771.0,CEI INDIR - VILA CLARICE,225,102.0,142627.71,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-11-14,
1186,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.354.719-2,300031,ASS BENEFICENTE BETSAIDA,66.063.231/0001-52,400771.0,CEI INDIR - VILA CLARICE,225,102.0,136698.24,,,2015-07-24,2018-01-23,Encerrado,2013-04-17,2017-06-13,2014-08-09,2017-12-31
4222017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042145-3,300246,ASSOCIAÇÃO EVANGELICA BENEFICENTE - AEB,61.705.877/0001-72,400448.0,CEI INDIR - VILA LEOPOLDINA,169,77.0,111524.91,,,2018-01-04,2023-01-03,Aprovado,2018-01-04,,2017-11-14,
1101,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2013-0.073.409-0,300246,ASSOCIAÇÃO EVANGELICA BENEFICENTE - AEB,61.705.877/0001-72,400448.0,CEI INDIR - VILA LEOPOLDINA,171,63.0,104586.03,,,2015-07-24,2018-01-23,Encerrado,2013-04-01,2017-03-29,2014-08-07,2017-12-31
4842018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042147-0,300371,CONGREGACAO DE SANTA CRUZ,60.993.193/0001-50,400379.0,CEI INDIR - VILA NOVA JAGUARE,153,65.0,101470.35,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-02-02,
1122,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.179-5,300371,CONGREGACAO DE SANTA CRUZ,60.993.193/0001-50,400379.0,CEI INDIR - VILA NOVA JAGUARE,153,65.0,94543.94,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-07-01,2014-08-07,2017-12-31
13972017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042149-6,300508,OBRA ASSISTENCIAL JESUS MENINO,01.309.378/0001-34,400378.0,CEI INDIR - VILA PIAUI,153,65.0,101470.35,,,2018-01-01,2022-12-31,Aprovado,2017-12-27,2017-12-27,2017-12-29,
1159,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.304.157-4,300508,OBRA ASSISTENCIAL JESUS MENINO,01.309.378/0001-34,400378.0,CEI INDIR - VILA PIAUI,158,48.0,92889.18,,,2015-07-01,2017-12-31,Encerrado,2012-12-26,2015-07-01,2014-08-08,2017-12-31
20170024,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2017-0.008.062-4,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400409.0,CEI INDIR - VILA REGINA,140,38.0,83148.14,,,2017-03-01,2019-08-31,Encerrado,2017-02-23,,2017-02-21,2017-12-31
3352017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0042151-8,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400409.0,CEI INDIR - VILA REGINA,140,38.0,89152.74,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-11-07,
1116,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.009.808-7,300014,ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS,03.864.895/0001-09,400409.0,CEI INDIR - VILA REGINA,140,38.0,83148.14,,,2014-09-01,2017-02-28,Encerrado,2012-03-01,2014-08-29,2014-08-07,2017-02-28
2355,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2015-0.237.161-4,300819,INSTITUTO ANJOS SOLIDARIOS,08.281.996/0001-62,,CIRANDA CIRANDINHA,115,46.0,76429.82,6791.49,,2015-09-10,2018-03-09,Encerrado,2015-09-10,,2015-10-26,2015-10-26
642018,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2017.0161/4274,301044,ASS BENEFICENTE CORACAO DE LEAO,11.098.273/0001-37,,CORACAO DE LEAO,80,15.0,0.0,,,2018-01-01,2022-12-31,Encerrado,,,2018-01-05,2018-01-05
1185,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2013-0.191.254-5,300184,ASS GRUPO DE MAES SOLIDARIAS BEM VIVER,00.000.113/0001-97,306927.0,CR.P.CONV - 15 DE AGOSTO,60,14.0,37298.8,2200.0,,2013-10-01,2016-03-31,Encerrado,2013-10-01,,2014-08-09,
1147,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2010-0.237.764-8,300184,ASS GRUPO DE MAES SOLIDARIAS BEM VIVER,00.000.113/0001-97,307483.0,CR.P.CONV - 15 DE AGOSTO II,95,7.0,51370.4,3313.92,,2013-08-25,2016-02-24,Encerrado,2013-08-05,,2014-08-08,
1108,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.004.944-2,300184,ASS GRUPO DE MAES SOLIDARIAS BEM VIVER,00.000.113/0001-97,307766.0,CR.P.CONV - 15 DE AGOSTO III,103,35.0,56602.0,3467.73,,2012-04-17,2014-10-16,Encerrado,2012-04-17,,2014-08-07,
172017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041546-1,301012,ASS QUATRO IRMAOS DE VILA NANCY,00.777.952/0001-16,308216.0,CR.P.CONV - 4 IRMAOS,203,70.0,125075.25,25000.0,2630.1,2017-06-18,2022-06-17,Aprovado,2017-06-14,2017-06-14,2017-06-20,
1271,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2014-0.298.370-7,301012,ASS QUATRO IRMAOS DE VILA NANCY,00.777.952/0001-16,308216.0,CR.P.CONV - 4 IRMAOS,201,103.0,123018.82,25000.0,,2014-12-18,2017-06-17,Encerrado,2014-12-18,,2014-11-27,2017-06-17
6322017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0052959-9,800076,ASSOC DOS MORADORES E AMIGOS DO CONJ. RESIDENCIAL TURISTICO,12.782.048/0001-88,308927.0,CR.P.CONV - ADONAI,160,64.0,0.0,5513.1,5820.1,,,Encerrado,,,2017-12-01,2017-12-04
4262017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041555-0,300156,ASS DE EDUCACAO E RECREACAO LEAL,03.050.560/0001-49,307906.0,CR.P.CONV - AGAPE,70,,45975.1,4200.0,232.8,2018-01-15,2023-01-14,Aprovado,2018-01-15,2018-01-15,2017-11-14,
1187,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,2012-0.292.471-5,300156,ASS DE EDUCACAO E RECREACAO LEAL,03.050.560/0001-49,307906.0,CR.P.CONV - AGAPE,70,,44207.4,6000.0,,2015-07-24,2018-01-23,Encerrado,2013-01-31,2017-05-09,2014-08-11,2017-12-31
1332017,109000,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,6016.2017/0041559-3,300907,A MARCA DA PROMESSA,08.515.448/0001-50,308215.0,CR.P.CONV - AGUA VIVA,80,32.0,58947.56,6000.0,93.67,2017-09-06,2022-09-05,Aprovado,2017-09-06,2017-09-06,2017-09-12,
